JPW0023370.json	柔道部物語	小林まこと	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4810/9784063824810.jpg?_ex=200x200
JPW0023490.json	青春少年マガジン1978?1983	小林まこと	
JPW0023550.json	東大一直線	小林よしのり	
JPW0023690.json	いろはにほう作	小林よしのり	
JPW0024030.json	銀河鉄道999	松本零士	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3002/9784778033002.jpg?_ex=200x200
JPW0024040.json	宇宙戦艦ヤマト	松本零士	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7329/2100010277329.jpg?_ex=200x200
JPW0024060.json	宇宙海賊キャプテンハーロック	松本零士	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0079/9784253170079.jpg?_ex=200x200
JPW0024070.json	クイーン・エメラルダス	松本零士	
JPW0024130.json	戦場まんがシリーズ	松本零士	
JPW0024150.json	男おいどん	松本零士	
JPW0024170.json	大純情くん	松本零士	
JPW0024230.json	ワダチ	松本零士	
JPW0024240.json	ガンフロンティア	松本零士	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4626/9784253174626.jpg?_ex=200x200
JPW0024270.json	潜水艦スーパー99	松本零士	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0086/9784253170086.jpg?_ex=200x200
JPW0024310.json	電光オズマ	松本零士	
JPW0024410.json	忍法十番勝負 三番勝負	松本零士	
JPW0024470.json	ミライザーバン	松本零士	
JPW0024660.json	コボちゃん	植田まさし	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4039/9784832254039.jpg?_ex=200x200
JPW0024670.json	かりあげクン	植田まさし	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4525/9784575944525.jpg?_ex=200x200
JPW0024850.json	エリア88	新谷かおる	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8401/84010034.gif?_ex=200x200
JPW0024890.json	ふたり鷹	新谷かおる	
JPW0025680.json	FAIRY TAIL	真島ヒロ	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3024/9784063623024.jpg?_ex=200x200
JPW0025690.json	RAVE	真島ヒロ	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4440/9784063704440.jpg?_ex=200x200
JPW0025750.json	あぶさん	水島新司	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0918/09181007.jpg?_ex=200x200
JPW0025780.json	一球さん	水島新司	
JPW0025830.json	球道くん	水島新司	
JPW0026140.json	ゲゲゲの鬼太郎	水木しげる	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5112/9784063775112.jpg?_ex=200x200
JPW0026150.json	河童の三平	水木しげる	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9322/9784041929322.jpg?_ex=200x200
JPW0026160.json	悪魔くん	水木しげる	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9292/9784041929292.jpg?_ex=200x200
JPW0026320.json	墓場鬼太郎シリーズ	水木しげる	
JPW0026400.json	人魂を飼う男	水木しげる	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4356/9784834274356.jpg?_ex=200x200
JPW0026450.json	妖棋死人帳	水木しげる	
JPW0026500.json	悪魔くん	水木しげる	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9292/9784041929292.jpg?_ex=200x200
JPW0026720.json	妖怪水車	水木しげる	
JPW0026740.json	コケカキイキイ	水木しげる	
JPW0026800.json	劇画ヒットラー	水木しげる	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4497/9784480024497.jpg?_ex=200x200
JPW0026830.json	魔女モンロー	水木しげる	
JPW0026890.json	ぽけっとまん	水木しげる	
JPW0027580.json	まあじゃんほうろうき	西原理恵子	
JPW0027800.json	ちくろ幼稚園	西原理恵子	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3812/9784091933812.gif?_ex=200x200
JPW0027830.json	ぼくんち	西原理恵子	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0918/09187701.jpg?_ex=200x200
JPW0028110.json	毎日かあさん	西原理恵子	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0918/9784620770918.jpg?_ex=200x200
JPW0028220.json	天使な小生意気	西森博之	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0912/09121555.jpg?_ex=200x200
JPW0028230.json	道士郎でござる	西森博之	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5274/9784091245274.jpg?_ex=200x200
JPW0028270.json	まじっく快斗	青山剛昌	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3189/9784091233189.jpg?_ex=200x200
JPW0028280.json	YAIBA	青山剛昌	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3805/9784091933805.gif?_ex=200x200
JPW0028380.json	名探偵コナン	青山剛昌	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8175/9784091258175.jpg?_ex=200x200
